The Man from Down Under,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]"
Careful,=>,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
Vermont Is for Lovers,=>,[]
A Month by the Lake,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Gold Diggers: The Secret of Bear Mountain,=>,"[{'id': 18, 'name': 'Drama'}]"
Kim,=>,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
Carmen Miranda: Bananas Is My Business,=>,"[{'id': 99, 'name': 'Documentary'}]"
Ashes of Time,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
The Jar,=>,[]
Maya Lin: A Strong Clear Vision,=>,"[{'id': 99, 'name': 'Documentary'}]"
Stalingrad,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]"
The Phantom,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]"
Striptease,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
The Last of the High Kings,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
Heavy,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Jack,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
I Shot Andy Warhol,=>,"[{'id': 18, 'name': 'Drama'}]"
The Grass Harp,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
Someone Else's America,=>,"[{'id': 18, 'name': 'Drama'}]"
Life is Rosy,=>,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Quartier Mozart,=>,[]
Touki Bouki,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
God's Gift,=>,"[{'id': 18, 'name': 'Drama'}]"
Spirits of the Dead,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]"
Babyfever,=>,[]
Pharaoh's  Army,=>,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
Trainspotting,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
Til There Was You,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Independence Day,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
Stealing Beauty,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Fan,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Hunchback of Notre Dame,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
The Cable Guy,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Kingpin,=>,"[{'id': 35, 'name': 'Comedy'}]"
Eraser,=>,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Gate of Heavenly Peace,=>,"[{'id': 99, 'name': 'Documentary'}]"
The Nutty Professor,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
"I, the Worst of All",=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
An Unforgettable Summer,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
A Hungarian Fairy Tale,=>,[]
My Life and Times With Antonin Artaud,=>,[]
Midnight Dancers,=>,[]
Somebody to Love,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
A Very Natural Thing,=>,"[{'id': 18, 'name': 'Drama'}]"
The Old Lady Who Walked in the Sea,=>,"[{'id': 35, 'name': 'Comedy'}]"
Daylight,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
The Frighteners,=>,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
Lone Star,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
Harriet the Spy,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
Phenomenon,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
Walking and Talking,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
She's the One,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
A Time to Kill,=>,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
American Buffalo,=>,"[{'id': 18, 'name': 'Drama'}]"
Rendezvous in Paris,=>,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
Alaska,=>,"[{'id': 12, 'name': 'Adventure'}]"
Fled,=>,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
Kazaam,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]"
Magic Hunter,=>,[]
Larger Than Life,=>,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]"
A Boy Called Hate,=>,[]
Power 98,=>,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
Two Deaths,=>,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
A Very Brady Sequel,=>,"[{'id': 35, 'name': 'Comedy'}]"
Stefano Quantestorie,=>,"[{'id': 35, 'name': 'Comedy'}]"
Death in the Garden,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
Hedd Wyn,=>,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
La Collectionneuse,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Kaspar Hauser,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
Regular Guys,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]"
Diebinnen,=>,"[{'id': 18, 'name': 'Drama'}]"
The Convent,=>,"[{'id': 53, 'name': 'Thriller'}]"
The Adventures of Pinocchio,=>,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
Joe's Apartment,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
The First Wives Club,=>,"[{'id': 35, 'name': 'Comedy'}]"
Stonewall,=>,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
Ransom,=>,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
High School High,=>,"[{'id': 35, 'name': 'Comedy'}]"
Phat Beach,=>,"[{'id': 35, 'name': 'Comedy'}]"
Foxfire,=>,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Chain Reaction,=>,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
Matilda,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
Emma,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
The Crow: City of Angels,=>,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]"
House Arrest,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Eyes Without a Face,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
Bordello of Blood,=>,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
Lotto Land,=>,"[{'id': 18, 'name': 'Drama'}]"
The Story of Xinghua,=>,[]
The Day the Sun Turned Cold,=>,[]
Flirt,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Big Squeeze,=>,"[{'id': 18, 'name': 'Drama'}]"
The Spitfire Grill,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Escape from L.A.,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
Cyclo,=>,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Basquiat,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
Tin Cup,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Dingo,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
The Ballad of Narayama,=>,"[{'id': 18, 'name': 'Drama'}]"
Every Other Weekend,=>,"[{'id': 18, 'name': 'Drama'}]"
Mille bolle blu,=>,[]
Crows and Sparrows,=>,[]
The Godfather,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
Maybe... Maybe Not,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Police Story 3: Supercop,=>,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
Manny & Lo,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
Wife,=>,"[{'id': 18, 'name': 'Drama'}]"
Small Faces,=>,[]
Bound,=>,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Carpool,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Death in Brunswick,=>,"[{'id': 18, 'name': 'Drama'}]"
Kansas City,=>,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}]"
Gone Fishin',=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Lover's Knot,=>,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
Vive L'Amour,=>,"[{'id': 18, 'name': 'Drama'}]"
Shadow of Angels,=>,"[{'id': 18, 'name': 'Drama'}]"
Killer: A Journal of Murder,=>,"[{'id': 18, 'name': 'Drama'}]"
Nothing to Lose,=>,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
Project S,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]"
Girls Town,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Bye-Bye,=>,"[{'id': 18, 'name': 'Drama'}]"
The Relic,=>,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Island of Dr. Moreau,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
First Kid,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
The Trigger Effect,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Sweet Nothing,=>,[]
Bogus,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Bulletproof,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
Talk of Angels,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
The Land Before Time III: The Time of the Great Giving,=>,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
1-900,=>,[]
Baton Rouge,=>,"[{'id': 53, 'name': 'Thriller'}]"
Halloween: The Curse of Michael Myers,=>,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
Twelfth Night,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Mother Night,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
Liebelei,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Venice,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Wild Reeds,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
For Whom the Bell Tolls,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
The Philadelphia Story,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Singin' in the Rain,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
An American in Paris,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Funny Face,=>,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Breakfast at Tiffany's,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Vertigo,=>,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Rear Window,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
It Happened One Night,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Gaslight,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
The Gay Divorcee,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
North by Northwest,=>,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
The Apartment,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Some Like It Hot,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Charade,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Casablanca,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Maltese Falcon,=>,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
My Fair Lady,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Sabrina,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Roman Holiday,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
The Little Princess,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
Meet Me in St. Louis,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
The Wizard of Oz,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
Gone with the Wind,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
My Favorite Year,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Sunset Boulevard,=>,"[{'id': 18, 'name': 'Drama'}]"
Citizen Kane,=>,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]"
2001: A Space Odyssey,=>,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]"
Golden Earrings,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]"
All About Eve,=>,"[{'id': 18, 'name': 'Drama'}]"
The Women,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Rebecca,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
Foreign Correspondent,=>,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]"
Notorious,=>,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Spellbound,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
An Affair to Remember,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
To Catch a Thief,=>,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
Father of the Bride,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
The Band Wagon,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
Ninotchka,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Love in the Afternoon,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Gigi,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
The Reluctant Debutante,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
The Adventures of Robin Hood,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]"
The Mark of Zorro,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]"
Laura,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
The Ghost and Mrs. Muir,=>,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}]"
Lost Horizon,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
Top Hat,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
To Be or Not to Be,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]"
My Man Godfrey,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Giant,=>,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
East of Eden,=>,"[{'id': 18, 'name': 'Drama'}]"
The Thin Man,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
His Girl Friday,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Around the World in Eighty Days,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
It's a Wonderful Life,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
Mr. Smith Goes to Washington,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
Bringing Up Baby,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Penny Serenade,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Scarlet Letter,=>,"[{'id': 18, 'name': 'Drama'}]"
Lady of Burlesque,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
Of Human Bondage,=>,"[{'id': 18, 'name': 'Drama'}]"
Angel on My Shoulder,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
Little Lord Fauntleroy,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
They Made Me a Criminal,=>,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
The Inspector General,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
Angel and the Badman,=>,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]"
The 39 Steps,=>,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
A Walk in the Sun,=>,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
The Outlaw,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]"
Night of the Living Dead,=>,"[{'id': 27, 'name': 'Horror'}]"
The African Queen,=>,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]"
Beat the Devil,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Cat on a Hot Tin Roof,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
The Last Time I Saw Paris,=>,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
Meet John Doe,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
Algiers,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
Something to Sing About,=>,"[{'id': 35, 'name': 'Comedy'}]"
A Farewell to Arms,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
Moonlight Murder,=>,"[{'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]"
Nothing Personal,=>,"[{'id': 18, 'name': 'Drama'}]"
"Yes, Madam",=>,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]"
Dangerous Ground,=>,"[{'id': 18, 'name': 'Drama'}]"
Picnic,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Madagascar Skin,=>,[]
The Pompatus of Love,=>,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
Small Wonders,=>,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]"
Fly Away Home,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
Bliss,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Grace of My Heart,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
Brother of Sleep,=>,"[{'id': 18, 'name': 'Drama'}]"
Maximum Risk,=>,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
Michael Collins,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
The Rich Man's Wife,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
Infinity,=>,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
Big Night,=>,"[{'id': 18, 'name': 'Drama'}]"
